id	sentiment	review
9304	1	"in all , this is a watchable movie that's not quite the memorable experience it might have been ."
9305	1	"theology aside , why put someone who ultimately doesn't learn at the center of a kids' story ?"
9306	1	"a great looking , trippy adventure . i can't wait for the next one ."
9307	1	. . . a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .
9308	1	". . . if it had been only half-an-hour long or a tv special , the humor would have been fast and furious-- at ninety minutes , it drags ."
9309	1	"a strong and confident work which works so well for the first 89 minutes , but ends so horrendously confusing in the final two"
9310	1	"one of the finest , most humane and important holocaust movies ever made ."
9311	1	"if you like quirky , odd movies and/or the ironic , here's a fun one ."
9312	1	"anyone not into high-tech splatterfests is advised to take the warning literally , and log on to something more user-friendly ."
9313	1	"it sounds sick and twisted , but the miracle of shainberg's film is that it truly is romance"
9314	1	"all in all , the animation is what cracked my urge to despise this squeaky cartoon ."
9315	1	"it's difficult to conceive of anyone who has reached puberty actually finding the characters in slackers or their antics amusing , let alone funny"
9316	1	harks back to a time when movies had more to do with imagination than market research .
9317	1	a funny and touching film that is gorgeously acted by a british cast to rival gosford park's .
9318	1	"this big screen caper has a good bark , far from being a bow-wow ."
9319	1	"if you're looking for a smart , nuanced look at de sade and what might have happened at picpus , sade is your film ."
9320	1	"blisteringly rude , scarily funny , sorrowfully sympathetic to the damage it surveys , the film has in kieran culkin a pitch-perfect holden ."
9321	1	"confuses its message with an ultimate desire to please , and contorting itself into an idea of expectation is the last thing any of these three ac"
9322	1	"has no reason to exist , other than to employ hollywood kids and people who owe favors to their famous parents ."
9323	1	a witty coming-of-middle-age comedy with hilarious performances by first-time director tony shalhoub and wife brooke adams .
9324	1	"its valuable message makes it a must-see for children and teenagers , and even more so for those callous adults who have become casually corrupt i"
9325	1	the embodiment of the very message it so modestly conveys -- it's the accomplished little guy we fervently root for .
9326	1	derailed by bad writing and possibly also by some of that extensive post-production reworking to aim the film at young males in the throes of thei
9327	1	"american chai encourages rueful laughter at stereotypes only an indian-american would recognize . and the lesson , in the end , is nothing new ."
9328	1	. . . digs beyond the usual portrayals of good kids and bad seeds to reveal a more ambivalent set of characters and motivations .
9329	1	"be forewarned , if you're depressed about anything before watching this film , you may just end up trying to drown yourself in a lake afterwards ."
9330	1	the tone shifts abruptly from tense to celebratory to soppy .
9331	1	easily stands alongside such throat-clutching classics of cinematic political action as z and the battle of algiers .
9332	1	skillfully weaves both the elements of the plot and a powerfully evocative mood combining heated sexuality with a haunting sense of malaise .
9333	1	"at times , the suspense is palpable , but by the end there's a sense that the crux of the mystery hinges on a technicality that strains credulity"
9334	1	"a gratingly unfunny groaner littered with zero-dimensional , unlikable characters and hackneyed , threadbare comic setups ."
9335	1	allen's underestimated charm delivers more goodies than lumps of coal .
9336	1	"soul is what's lacking in every character in this movie and , subsequently , the movie itself ."
9337	1	the lack of opposing viewpoints soon grows tiresome -- the film feels more like a series of toasts at a testimonial dinner than a documentary .
9338	1	"despite its floating narrative , this is a remarkably accessible and haunting film ."
9339	1	"it's like every bad idea that's ever gone into an after-school special compiled in one place , minus those daytime programs' slickness and sophist"
9340	1	a high-spirited buddy movie about the reunion of berlin anarchists who face arrest 15 years after their crime .
9341	1	"the problem is that rather than dramatizing this premise , mr . desplechin is content to state it ."
9342	1	manages to be diverting while never falling into a morass of battlefield clichés .
9343	1	"the adventure doesn't contain half the excitement of balto , or quarter the fun of toy story 2 ."
9344	1	"in the end , ted bundy's only justification is the director's common but unexplored fascination with the frustrated maniac ; there's no larger poi"
9345	1	"a guilty pleasure at best , and not worth seeing unless you want to laugh at it ."
9346	1	"a sad , superior human comedy played out on the back roads of life ."
9347	1	"despite a quieter middle section , involving aragorn's dreams of arwen , this is even better than the fellowship . there are scenes of cinematic p"
